ShipType,ShipName,mmsi,timestamp,course,speed,longitude,latitude,higher_types,radius,sonar
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 03:47:18 UTC,320,4.9,130.8950383,33.91913667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 03:54:00 UTC,261.7,8,130.8850933,33.92329167,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 03:55:20 UTC,242.2,5.6,130.87288,33.91811667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 03:59:18 UTC,239,4.5,130.8719683,33.91770333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 04:00:28 UTC,209.9,0.3,130.869315,33.91622,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 04:05:23 UTC,249.9,2.6,130.8680433,33.91554333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 04:10:10 UTC,199.5,0.5,130.866955,33.91430167,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:07:21 UTC,60,9.9,130.8735167,33.91809833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:10:24 UTC,136.1,9.1,130.8878433,33.91738667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:15:05 UTC,139.6,9.8,130.8977167,33.90798333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:19:22 UTC,140,9.7,130.9001767,33.90564,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:20:07 UTC,98,8.9,130.911095,33.90140333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:25:14 UTC,54.7,9.9,130.9248133,33.90829333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:31:23 UTC,22.2,9.8,130.9326733,33.91896667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:33:25 UTC,14,10,130.935,33.92666667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:35:15 UTC,16.8,10.2,130.9377433,33.93279167,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:36:25 UTC,5,9,130.9383333,33.935,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:40:14 UTC,318.2,7.1,130.932825,33.944125,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:43:22 UTC,318,5.2,130.932195,33.94473833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 06:49:22 UTC,256.3,3.5,130.9285583,33.94612833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 07:07:24 UTC,6,0,130.925,33.94333333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 07:35:44 UTC,327.1,0,130.9265833,33.94494833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 08:45:24 UTC,90.1,11.2,130.93743,33.94436667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 08:50:01 UTC,35.4,12.3,130.95274,33.95167833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 08:55:01 UTC,74.7,12.3,130.9670233,33.96501833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 08:57:17 UTC,73,11.6,130.97375,33.96720333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:03:13 UTC,70,12.6,130.9860333,33.97090667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:09:17 UTC,95.9,11.6,131.0056217,33.97512667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:10:43 UTC,123.4,11.9,131.025295,33.96596667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:15:44 UTC,145,11,131.03656,33.95369833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:20:03 UTC,128.8,10.8,131.0474767,33.94446833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:25:03 UTC,134.4,10.8,131.0611283,33.93472333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:30:03 UTC,128.2,10.8,131.0749483,33.92516667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:35:24 UTC,126.3,10.8,131.0901533,33.91534833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:40:04 UTC,124,10.8,131.10377,33.907245,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:45:13 UTC,126.6,10.7,131.1190133,33.89832167,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:51:14 UTC,116.2,10.8,131.1335783,33.89042333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 09:55:04 UTC,119.4,10.9,131.149515,33.883525,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:03:16 UTC,104.2,10.8,131.1661417,33.876765,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:09:17 UTC,100.4,10.9,131.1850133,33.87359167,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:10:14 UTC,100.2,10.8,131.2017883,33.871055,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:15:04 UTC,101.7,10.7,131.2189367,33.86861833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:20:24 UTC,100.5,10.7,131.2376333,33.86570167,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:25:44 UTC,100.1,10.6,131.256315,33.862765,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:30:13 UTC,99.9,10.7,131.2720233,33.86041167,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:33:15 UTC,101,10.7,131.2808517,33.85905,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:35:13 UTC,101.5,10.7,131.2895783,33.85770833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:39:15 UTC,101,10.6,131.2978033,33.85647833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:40:13 UTC,101.2,10.7,131.3071917,33.85505833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:45:03 UTC,101.1,10.7,131.324095,33.852265,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:50:03 UTC,101.4,10.6,131.341515,33.84936667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 10:55:13 UTC,101.1,10.6,131.3594683,33.84630667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:00:13 UTC,101.2,10.5,131.376755,33.84345667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:05:43 UTC,102.1,10.6,131.3957617,33.840365,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:10:23 UTC,101.5,10.6,131.4118667,33.83762,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:15:17 UTC,102.6,10.6,131.4287067,33.83469333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:20:04 UTC,101.9,10.5,131.4453533,33.83157833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:27:17 UTC,101.9,10.6,131.4624467,33.82853333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:30:25 UTC,101,10,131.48,33.825,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:33:14 UTC,101,10,131.49043,33.82363667,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:35:03 UTC,100.7,10.5,131.496645,33.82249833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:39:15 UTC,102,10.5,131.5063933,33.82080833,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:39:26 UTC,100,10,131.5116667,33.81833333,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:40:03 UTC,99.4,10.4,131.5138267,33.81962,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:45:14 UTC,101.2,10.5,131.5314933,33.816615,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:50:04 UTC,99.9,10.4,131.5478633,33.81388,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 11:55:44 UTC,99.4,10.4,131.56702,33.81075,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 12:00:24 UTC,101.2,10.5,131.5829333,33.80799,SECOND,12000,9000
Tanker,TSUKIMARU NO.11,431400317,2022-12-13 12:03:17 UTC,102,10.5,131.5857233,33.80752333,SECOND,12000,9000
Other,SHOEI MARU NO.7,431400344,2022-12-13 00:12:08 UTC,242.3,0,131.2321217,33.952805,OTHER,5000,2000
